id,name,parent_category,sub_category,country,effective_usd,backers_count,launch_date,blurb,urls
2083322132,Maker Pro : 17-in-1 Multipurpose Tool Set,Technology,Hardware,US,495409.0,1140,2024-02-19,"Professional tool set with 17 different power tools that can be used with a single drill body to save money, space, and time.","{""web"":{""project"":""https://www.kickstarter.com/projects/magpietech/maker-pro-17-in-1-multipurpose-tool-set"",""rewards"":""https://www.kickstarter.com/projects/magpietech/maker-pro-17-in-1-multipurpose-tool-set/rewards""}}"
2008599680,Jartoo: World's First Carbon Nanotube Heated Blanket,Technology,Hardware,US,493938.0,2300,2024-11-07,Far-Infrared | Carbon Nanotube | Apalos FlexHT | 1-Minute Rapid Heating | Low & Safe Voltage | 60% Energy Savings | Repeated Washable,"{""web"":{""project"":""https://www.kickstarter.com/projects/jartoo/jartoo-worlds-first-carbon-nano-heated-blanket"",""rewards"":""https://www.kickstarter.com/projects/jartoo/jartoo-worlds-first-carbon-nano-heated-blanket/rewards""}}"
123257250,CATAN Masterpiece Series,Games,Tabletop Games,US,490204.0,1437,2025-02-18,"Official upgrades to CATAN components and accessories. Gemstone Robbers, Premium Dice, Polished Resin Tiles, and more.","{""web"":{""project"":""https://www.kickstarter.com/projects/ultimatecatan/catan-masterpiece-series"",""rewards"":""https://www.kickstarter.com/projects/ultimatecatan/catan-masterpiece-series/rewards""}}"
1035771776,OnePro Backpack: Born for Professional Outdoor Photography,Design,Product Design,US,488681.0,1439,2024-07-09,Professional camera bag with mountaineering-grade carrying system.,"{""web"":{""project"":""https://www.kickstarter.com/projects/pgytech/onepro-first-outdoor-camera-backpack-with-suspension"",""rewards"":""https://www.kickstarter.com/projects/pgytech/onepro-first-outdoor-camera-backpack-with-suspension/rewards""}}"
1668936244,Orbitkey 2-in-1 Tech Pouch,Design,Product Design,US,488380.0,5006,2024-01-23,"Designed to optimise access and flexibility for your tech-carry needs, whether you're on the go, at your desk, or anywhere in between.","{""web"":{""project"":""https://www.kickstarter.com/projects/orbitkey/orbitkey-2-in-1-tech-pouch"",""rewards"":""https://www.kickstarter.com/projects/orbitkey/orbitkey-2-in-1-tech-pouch/rewards""}}"
1502320268,Hover - A Surprisingly Brutal Hummingbird Game,Games,Tabletop Games,US,487984.0,6311,2026-05-19,🪺 Based on real behaviors 🌸 Hand-drawn art ♟️Cutthroat strategy 🐦 Asymmetric powers,"{""web"":{""project"":""https://www.kickstarter.com/projects/victorshiu/hover-a-surprisingly-brutal-hummingbird-game"",""rewards"":""https://www.kickstarter.com/projects/victorshiu/hover-a-surprisingly-brutal-hummingbird-game/rewards""}}"
692617852,VacuumSnap - The Ultimate Desktop Vacuum Former,Technology,Fabrication Tools,US,484861.0,1440,2023-01-12,Set Your Creativity Free with Effortless Desktop Vacuum-Forming,"{""web"":{""project"":""https://www.kickstarter.com/projects/1606951350/vacuumsnap-the-ultimate-desktop-vacuum-former"",""rewards"":""https://www.kickstarter.com/projects/1606951350/vacuumsnap-the-ultimate-desktop-vacuum-former/rewards""}}"
463510769,SparkBlocks: STEM blocks that click onto LEGO bricks,Design,Product Design,CA,484774.16224016,2006,2025-06-17,"SparkBlocks bring your ideas to life: hands-on STEM circuits with motors, lights, and more that click onto the blocks you love!","{""web"":{""project"":""https://www.kickstarter.com/projects/blockandcode/sparkblocks-stem-blocks-that-click-onto-lego-bricks"",""rewards"":""https://www.kickstarter.com/projects/blockandcode/sparkblocks-stem-blocks-that-click-onto-lego-bricks/rewards""}}"
785566513,Elfin Fountain - Revolutionary Pumpless Fountain for Pets,Technology,Hardware,US,481016.0,5675,2023-09-27,Pumpless design | super easy to clean | no electricity leakage | 30-day battery life | stainless-steel water tray | quiet operation,"{""web"":{""project"":""https://www.kickstarter.com/projects/1719831261/elfin-fountain-revolutionary-pumpless-fountain-for-pets"",""rewards"":""https://www.kickstarter.com/projects/1719831261/elfin-fountain-revolutionary-pumpless-fountain-for-pets/rewards""}}"
316334550,"CorePlus: 27,000mAh Pocket-Size Power Bank with 110V/220V AC",Technology,Gadgets,US,480715.0,2680,2025-11-04,"27,000mAh Power Bank | 200W 110V/220V AC Socket | Triple 140W Type C Fast Charging | 100W DC port | Wireless Charger | Airplane-Safe |","{""web"":{""project"":""https://www.kickstarter.com/projects/89194909/coreplus-27000mah-pocket-size-power-bank-with-110v-220v-ac"",""rewards"":""https://www.kickstarter.com/projects/89194909/coreplus-27000mah-pocket-size-power-bank-with-110v-220v-ac/rewards""}}"
1825231112,Fiisto Coucha - The 12 Features Smart Couch Station You Need,Design,Product Design,US,480609.0,2758,2024-07-23,"The Essential for Home: Fan, RGB Light, Bluetooth Speaker, Qi Charging, and Work Station.","{""web"":{""project"":""https://www.kickstarter.com/projects/1825332197/fiisto-coucha-your-all-in-one-cozy-workstation"",""rewards"":""https://www.kickstarter.com/projects/1825332197/fiisto-coucha-your-all-in-one-cozy-workstation/rewards""}}"
876676839,SyncOne: AI-Powered Pleasure Device for Men,Technology,Hardware,HK,478213.95182496,1471,2025-10-09,Experience the future of immersive wellness powered by real-time Al and smart technology,"{""web"":{""project"":""https://www.kickstarter.com/projects/1195448403/segai"",""rewards"":""https://www.kickstarter.com/projects/1195448403/segai/rewards""}}"
880556423,Re;MATCH - The Puzzle Fighter Board Game,Games,Tabletop Games,US,474258.0,2496,2026-03-03,Clear marbles to input your attacks in this 1 v 1 arcade themed puzzle fighter board game!,"{""web"":{""project"":""https://www.kickstarter.com/projects/brotherminggames/rematch"",""rewards"":""https://www.kickstarter.com/projects/brotherminggames/rematch/rewards""}}"
1857721039,Ultrahuman Ring PRO with Mini Charger,Technology,Wearables,US,473400.0,1227,2026-05-04,"Performance by design. Up to 15-day battery, UltraSnap™ charging, Jade realtime biointelligence AI - engineered for any adventure.","{""web"":{""project"":""https://www.kickstarter.com/projects/ultrahuman/ultrahuman-ring-pro"",""rewards"":""https://www.kickstarter.com/projects/ultrahuman/ultrahuman-ring-pro/rewards""}}"
584723764,BOOKOO: First IP67 Waterproof & Bluetooth Coffee Scale,Design,Product Design,HK,473223.14024013,4460,2025-08-19,Fully Waterproof｜Transparent｜Accurate & Fast ｜Versatile Use ｜Smart｜Premium&Durable Power,"{""web"":{""project"":""https://www.kickstarter.com/projects/bookoo/bookoo-100-waterproof-see-through-bluetooth-coffee-scale"",""rewards"":""https://www.kickstarter.com/projects/bookoo/bookoo-100-waterproof-see-through-bluetooth-coffee-scale/rewards""}}"
2143764763,iGulu S1: The Ultimate Beer Brewer For Everyone,Technology,Gadgets,US,472252.0,1103,2024-07-11,"One-Tap Easy Brew丨Chill&Dispense丨Intelligent Brewing System丨Customize Ingredients&Recipes丨Craft Kombucha, Cider, Mead丨Easy Clean-up","{""web"":{""project"":""https://www.kickstarter.com/projects/igulu-f2/igulu-s1-the-next-gen-smart-home-brewing-machine"",""rewards"":""https://www.kickstarter.com/projects/igulu-f2/igulu-s1-the-next-gen-smart-home-brewing-machine/rewards""}}"
1156996566,Mystery Puzzles: What you see is NOT what you build,Games,Tabletop Games,US,471120.0,7061,2025-09-16,"A new puzzle experience that reveals hidden twists, changing scenes, and a surprise ending!","{""web"":{""project"":""https://www.kickstarter.com/projects/odd-pieces/mystery-puzzles-what-you-see-is-not-what-you-build"",""rewards"":""https://www.kickstarter.com/projects/odd-pieces/mystery-puzzles-what-you-see-is-not-what-you-build/rewards""}}"
808328001,ROKR Dinosaur Lab Pinball,Games,Tabletop Games,HK,470975.30208875,4226,2026-06-09,Launch the rescue. Capture the dinosaurs. Save Dinosaur Park before chaos breaks free.,"{""web"":{""project"":""https://www.kickstarter.com/projects/rokr-official/rokr-dinosaur-lab-pinball"",""rewards"":""https://www.kickstarter.com/projects/rokr-official/rokr-dinosaur-lab-pinball/rewards""}}"
2072174032,Adventure Hoodie,Design,Product Design,US,466795.0,2719,2025-11-10,The new adventure hoodie in FOUR NEW styles!,"{""web"":{""project"":""https://www.kickstarter.com/projects/lamprey/adventurehoodie"",""rewards"":""https://www.kickstarter.com/projects/lamprey/adventurehoodie/rewards""}}"
44958098,Rise of the Lazy Gamemaster,Games,Tabletop Games,US,464986.0,8946,2026-07-06,Run great tabletop RPGs by preparing less.,"{""web"":{""project"":""https://www.kickstarter.com/projects/slyflourish/rise-of-the-lazy-game-master"",""rewards"":""https://www.kickstarter.com/projects/slyflourish/rise-of-the-lazy-game-master/rewards""}}"
798319721,Mystery Science Theater 3000: The Game,Games,Tabletop Games,US,463575.0,3477,2025-12-02,YOU’VE GOT MOVIE SIGN! Play as the iconic crew of the Satellite of Love in this riff-tastic party game!,"{""web"":{""project"":""https://www.kickstarter.com/projects/cze/mst3k-the-game"",""rewards"":""https://www.kickstarter.com/projects/cze/mst3k-the-game/rewards""}}"
552801880,StackChan: Kawaii Co-Created Open-Source AI Desktop Robot,Technology,Robots,HK,459579.79103547,4142,2026-01-13,"Open‑Source Hardware & Software | Cute, Animated Face | AI Voice Assistant | Smart‑Home & IoT Control | Maker-Ready | Co-created","{""web"":{""project"":""https://www.kickstarter.com/projects/m5stack/stackchan-the-first-co-created-open-source-ai-desktop-robot"",""rewards"":""https://www.kickstarter.com/projects/m5stack/stackchan-the-first-co-created-open-source-ai-desktop-robot/rewards""}}"
1204552807,Dockcase Smart USB-C Hub 10-in-1 Explorer Edition,Technology,Hardware,US,458565.5,3003,2023-08-03,Dual 4K@60Hz Display/ UHS-II SD&TF/ 1000Mbps/ 100W PD/ Supports Steam Deck & Nintendo Switch/USB 3.2 Gen 2/See-Through Design,"{""web"":{""project"":""https://www.kickstarter.com/projects/dockcaseexplorerepro/dockcase-smart-usb-c-hub-10-in-1-explorer-edition"",""rewards"":""https://www.kickstarter.com/projects/dockcaseexplorerepro/dockcase-smart-usb-c-hub-10-in-1-explorer-edition/rewards""}}"
1576301155,Maslow4.1 - Accessible Large Format CNC Router,Technology,Fabrication Tools,US,458405.0,1432,2024-11-11,Bringing your digital projects to life!,"{""web"":{""project"":""https://www.kickstarter.com/projects/maslow4/maslow41-accessible-large-format-cnc-router"",""rewards"":""https://www.kickstarter.com/projects/maslow4/maslow41-accessible-large-format-cnc-router/rewards""}}"
534296078,Tentacle Kitty: CottageCore,Design,Toys,US,457068.0,3005,2023-10-10,"Cats, tentacles, mushrooms, super cuddly softness. What more could you want in a plush? Oh, yeah. BIGFOOT and WITCH PLUSHIES!","{""web"":{""project"":""https://www.kickstarter.com/projects/johnmerritt/tentacle-kitty-cottagecore"",""rewards"":""https://www.kickstarter.com/projects/johnmerritt/tentacle-kitty-cottagecore/rewards""}}"
1992802510,The Most Affordable Smart Compressor Ice Cream Maker!,Design,Product Design,US,456684.0,2117,2025-04-29,"30-Minute Homemade Ice Cream, 6-10 Servings, 100+ Free Recipes, No Pre-Freezing, Fast Cooling, Industrial-Grade Compressor","{""web"":{""project"":""https://www.kickstarter.com/projects/icreamlab/the-most-affordable-smart-compressor-ice-cream-maker"",""rewards"":""https://www.kickstarter.com/projects/icreamlab/the-most-affordable-smart-compressor-ice-cream-maker/rewards""}}"
1398025345,Stimagz Series II - Quiet Edition,Design,Toys,US,455054.0,6925,2024-03-26,"Boost your concentration with Stimagz Series II, a quieter evolution of our popular pattern-based focus tool.","{""web"":{""project"":""https://www.kickstarter.com/projects/stimagz/stimagz-series-ii-enhanced-soft-touch"",""rewards"":""https://www.kickstarter.com/projects/stimagz/stimagz-series-ii-enhanced-soft-touch/rewards""}}"
2140881335,"DUEX Float 2.0 & PRO: Dual Screens, Perfected",Design,Product Design,US,452168.0,1651,2025-03-25,2.5K High-Resolution Display | Built-in Speakers | Three Viewing Modes | Instantly Plug & Play,"{""web"":{""project"":""https://www.kickstarter.com/projects/mobilepixels/duex-float-20-the-portable-dual-screen-perfected"",""rewards"":""https://www.kickstarter.com/projects/mobilepixels/duex-float-20-the-portable-dual-screen-perfected/rewards""}}"
1186539343,Superlite by Tortuga: Ultralight (2.2 lb) Carry On Backpack,Design,Product Design,US,451494.0,1894,2026-06-16,"Travel lighter than ever. Built from fibers 15x stronger than steel by weight. Lightweight, durable, and comfortable to carry.","{""web"":{""project"":""https://www.kickstarter.com/projects/tortugabackpacks/the-superlite-backpack-by-tortuga"",""rewards"":""https://www.kickstarter.com/projects/tortugabackpacks/the-superlite-backpack-by-tortuga/rewards""}}"
1328120113,"COZYTIME LUMO: First AI Infrared Indoor Grill, Smoke-Free",Technology,Hardware,HK,448543.78118605,1179,2026-04-07,Smokeless Infrared Grilling | Real Charcoal Flavor | Juicy BBQ Results | 3-in-1 Versatility | AI Food Recognition | Easy Cleanup,"{""web"":{""project"":""https://www.kickstarter.com/projects/cozytime/cozytime-lumo-first-ai-infrared-indoor-grill-smoke-free"",""rewards"":""https://www.kickstarter.com/projects/cozytime/cozytime-lumo-first-ai-infrared-indoor-grill-smoke-free/rewards""}}"
1542759542,DEEP ROCK GALACTIC - Plush Creatures + Essential Gear,Design,Product Design,CA,447437.52838606,3405,2025-06-05,"Ghost Ship and Heroic Replicas present: New plush merch and gaming gear, from the world of Deep Rock Galactic.","{""web"":{""project"":""https://www.kickstarter.com/projects/heroicreplicas/deep-rock-galactic-plush-creatures-and-essential-gear"",""rewards"":""https://www.kickstarter.com/projects/heroicreplicas/deep-rock-galactic-plush-creatures-and-essential-gear/rewards""}}"
388338878,PDX ✈️ The Airport Game,Games,Tabletop Games,US,446799.0,4667,2026-02-24,"Expand the airport, open destinations around the globe, and become Portland's favorite airline in this engine builder for 1-4 players.","{""web"":{""project"":""https://www.kickstarter.com/projects/waterworks/pdx"",""rewards"":""https://www.kickstarter.com/projects/waterworks/pdx/rewards""}}"
866988145,MAMBAPOD | Portable tripod that can be set up anywhere,Design,Product Design,US,444882.0,2331,2024-10-29,Specially designed for city photographers with 4 modes: Unique foldable clamp mode | Desktop mode | Hook mode | Handheld mode,"{""web"":{""project"":""https://www.kickstarter.com/projects/silencecorner/mambapod"",""rewards"":""https://www.kickstarter.com/projects/silencecorner/mambapod/rewards""}}"
523305575,AP80 PRO MAX - All-in-One Hi-Res Streaming Music Player,Technology,Sound,HK,442803.07761534,2301,2025-10-09,HIDIZS x LINSOUL Co-Branding| DSD256 | PCM 32bit/384kHz | MQA16X | USB DAC | 2.4G WiFi Streaming | Bi-Directional BT 5.1 | 4.4mm+3.5mm,"{""web"":{""project"":""https://www.kickstarter.com/projects/hidizs/ap80-pro-max-all-in-one-hi-res-streaming-music-player"",""rewards"":""https://www.kickstarter.com/projects/hidizs/ap80-pro-max-all-in-one-hi-res-streaming-music-player/rewards""}}"
547324110,Rick and Morty™️ Butter Bot: an inspired-by AI-powered robot,Design,Product Design,US,441349.0,2715,2024-11-04,"Customizable and codable, this interactive robot -inspired by the hit TV show Rick and Morty- comes packed with AI and a dual-core CPU.","{""web"":{""project"":""https://www.kickstarter.com/projects/albertgajsak/rick-and-mortytm-butter-bot-an-ai-powered-desk-robot"",""rewards"":""https://www.kickstarter.com/projects/albertgajsak/rick-and-mortytm-butter-bot-an-ai-powered-desk-robot/rewards""}}"
