platform,project_id,title,creator,country,year,category,parent_category,raised_usd,backers,currency,state,compliance_flags,url,source_archive,amount_basis,backers_basis
Kickstarter,547324110,Rick and Morty™️ Butter Bot: an inspired-by AI-powered robot,Albert Gajšak,US,2024,Product Design,Design,441349,2715,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/albertgajsak/rick-and-mortytm-butter-bot-an-ai-powered-desk-robot,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,412639218,Hybrid Pint Glass by Elevated Craft®,Elevated Craft®,US,2023,Product Design,Design,441048,3384,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/elevatedcraft/hybrid-pint-glass-by-elevated-craft?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,313665759,"Slash - Carry Smaller, Cut Sharper",Malboro & Kane,GB,2023,Product Design,Design,437246,9595,GBP,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/mandk/slice-carry-smaller-cut-sharper?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1445646645,The Ultralight Toiletry Bag That Actually Organizes,Gravel,US,2026,Product Design,Design,436748,5595,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/gravel/the-ultralight-toiletry-bag-that-actually-organizes,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1073926420,GIGA PUMP Air: The World's Lightest 2-in-1 Air Pump Only 1oz,Aerogogo Team,US,2025,Gadgets,Technology,435335,7561,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/gigapump4/giga-pump-air-the-worlds-lightest-air-pump-only-1oz,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1856790442,Emerald Echoes - A Narrative Puzzle Adventure Game,PostCurious [Rita Orlov],US,2025,Tabletop Games,Games,435117,3897,USD,successful,possible toy,https://www.kickstarter.com/projects/postcurious/emerald-echoes,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1182354412,Pophie: A True AI Lifeform,Pophie,SG,2026,Robots,Technology,434266,1168,SGD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/pophie/pophie-a-true-ai-lifeform,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1061351354,Roam: Tiny Tracker. Your Pocket-Sized SuperPower!,Roam Smart Tracker,GB,2025,Product Design,Design,433807,4316,GBP,successful,connected/CRA-triage,https://www.kickstarter.com/projects/roamsmarttracker/roam-tiny-tracker-your-pocket-sized-superpower,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1042419887,Lens Lizard: A remote controlled backup camera cleaner,Mike Klein,US,2026,Hardware,Technology,432147,3509,USD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/lenslizard/lens-lizard-a-remote-controlled-backup-camera-cleaner,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,924740003,O NEST:One Hub. Infinite Scenarios.,O NEST,US,2026,Gadgets,Technology,430003,1801,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/o-nest/o-nest-furnitureandoutdoor-gear-redefined,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1428744404,Primalgard TCG by Ten Hundred,CREO CARDS,CA,2026,Tabletop Games,Games,429424,2779,USD,successful,possible toy,https://www.kickstarter.com/projects/creocards/primalgard-tcg-by-ten-hundred,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1241877875,Wuben X4-Redefined 18650 Flashlight,WUBEN,HK,2025,Gadgets,Technology,429134,6470,HKD,successful,electrical/electronic,https://www.kickstarter.com/projects/wubenlight/wuben-x4-redefined-18650-flashlight,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1643788227,Secret Orbital Automatic Watch – Unconventional Time,Mandetbrote watches,HK,2025,Product Design,Design,428860,1319,HKD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/mandetbrote/secret-time-a-mechanical-masterpiece,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,771775308,Neopets - Tabletop Roleplaying Game Official TTRPG,Geekify Inc,US,2024,Tabletop Games,Games,427239,7615,USD,successful,possible toy,https://www.kickstarter.com/projects/geekifyinc/neopets-official-tabletop-roleplaying-game-ttrpg,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,353227970,Co Print ChromaSet: All-in-One Solution for Every 3D Printer,Co Print Team,GB,2023,3D Printing,Technology,424355,1007,GBP,successful,electrical/electronic,https://www.kickstarter.com/projects/coprint3d/chromapad-worlds-first-multi-filament-3d-printing-pad,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,837832951,musubi: the first consumer holographic photo and video frame,Looking Glass,US,2026,Hardware,Technology,423762,3009,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/lookingglass/musubi,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,596749789,Flash Pro Ultra: World's 1st 275W Powerbank With OLED Screen,asap Technologies,US,2025,Gadgets,Technology,421425,2002,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/asaptechnologies/flash-pro-ultra,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1093961792,Journey to the Quest: An Animated Pilot,Theatre of the Unaligned,CA,2025,Tabletop Games,Games,420727,5438,CAD,successful,possible toy,https://www.kickstarter.com/projects/totu/journey-to-the-quest-an-animated-pilot,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,2116495030,Shuffle Up & Play: Season 5,The Professor,US,2026,Tabletop Games,Games,417920,5137,USD,successful,possible toy,https://www.kickstarter.com/projects/tolarian/shuffle-up-and-play-season-5,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1372849702,WavKong V2700: World's 1st RPU-Powered Wi-Fi Router,WavKong,HK,2026,Gadgets,Technology,417241,1073,HKD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/wavkong/wavkong-v2700-worlds-1st-rpu-powered-wi-fi-router,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1064739871,Wuben X2Pro - Explore Advanced Lighting Upgrade,WUBEN,HK,2024,Product Design,Design,416784,7065,HKD,successful,electrical/electronic,https://www.kickstarter.com/projects/wubenlight/wuben-x2pro-explore-advanced-lighting-upgrade,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1434211856,A Traveler's Guide to the Lucky Gryphon: Recipes & Regalings,Quincy LK,US,2023,Cookbooks,Food,416597,7339,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/quincylk/a-travelers-guide-to-the-lucky-gryphon-recipes-and-regalings,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,290147627,"AC Shade-Safe, Affordable, & Effective Way to Shade Your AC",Jeff Hill,US,2025,Hardware,Technology,415568,3793,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/438361791/ac-shade-increase-air-conditioning-efficiency,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1083956814,Orbitkey Urban Sling Collection,Orbitkey,US,2024,Product Design,Design,415365,3639,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/orbitkey/orbitkey-urban-sling-collection,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,802618735,"The GAMEBAG - A Nostalgic, Fun ITA Satchel Bag",DokiDokiDemon,GB,2025,Accessories,Fashion,413139,3666,GBP,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/dokidokidemon/the-gamebag-a-nostalgic-fun-satchel-bag,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,640052629,70mai Dash Cam 4K T800: Triple View. Dual 4K. Full Story.,70mai,US,2025,Gadgets,Technology,411670,1104,USD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/70mai/70mai-dash-cam-4k-t800,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,63365390,T1M Utility | Construction Digital Tape Measure,REEKON Tools Inc.,US,2024,Hardware,Technology,411434,3461,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/reekon/t1m-utility-construction-digital-tape-measure,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,769607640,MAVEN Color Coded Photography & Videography Filters - Wave 2,Michael The Maven,US,2023,Camera Equipment,Technology,411189,1115,USD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/michaelthemaven/maven-color-coded-photography-and-videography-filters-wave-2,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1459242662,Modi Boxi: 3D printable storage solution for tabletop gamers,Mod Innovations LLC,US,2024,3D Printing,Technology,410148,6879,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/modiboxi/modi-boxi-3d-printable-storage-solution-for-tabletop-gamers,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,594797341,"Behold Cam-1, the clever little wildlife camera",Pete Lacey,US,2025,Product Design,Design,409168,1660,USD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/pete-lacey/behold-cam-1,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,506178793,Gummyquest: Delicious Fantasy Gummies,Jay,US,2024,Tabletop Games,Games,408476,4389,USD,successful,possible toy,https://www.kickstarter.com/projects/jaygummyquest/gummyquest-delicious-fantasy-gummies,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1852129536,"Foldio4: The Bigger, Brighter, Better foldable photo studio",orange monkie,US,2025,Product Design,Design,407892,1508,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/orangemonkie/foldio4-bigger-brighter-better-foldable-photo-studio-ever,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,930958409,"M-Cube 02 Anti-Gravity Laser Level: Align, Measure, Position",HOZO Design. Co.,HK,2024,DIY Electronics,Technology,406622,1380,HKD,successful,electrical/electronic,https://www.kickstarter.com/projects/hozodesign/m-cube02-anti-gravity-laser-level-mount-measure-and-position,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,620074489,8000Kicks | The 3-in-1 expandable hemp backpack for nomads,8000kicks,US,2024,Product Design,Design,406152,1668,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/dopekicks/8000kicks-the-3-in-1-expandable-hemp-backpack-for-nomads,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1906988100,ACEELE: World First 4K Smart Portable Quad Monitor,Aceele,HK,2025,Hardware,Technology,406152,1109,HKD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/1012563810/aceele-4k-portable-quad-monitor,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,57087296,Everday Steam Closet: Refresh & Dewrinkle with Steam,Everday,US,2023,Product Design,Design,399687,2267,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/everday/everday-steam-closet?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1276738393,"Fantasy+, the Future of TTRPG Audio",Monument,US,2024,Tabletop Games,Games,399339,1873,USD,successful,electrical/electronic; possible toy,https://www.kickstarter.com/projects/monumentstudios/fantasy-the-future-of-ttrpg-audio,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,570747892,"Jelly Max, The Smallest 5G Smartphone ?",Unihertz,HK,2024,Gadgets,Technology,397910,1521,HKD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/jellyphone/jelly-max-the-smallest-5g-smartphone,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,883631534,Gvidea eGPU HUB: Unleash Your Computer's Potential,Gvidea Hub,HK,2024,Gadgets,Technology,394563,1483,HKD,successful,electrical/electronic,https://www.kickstarter.com/projects/1251822183/gvidea-egpu-hub-unleash-your-computers-potential,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,329283831,The Bulkhead by Oceanus Brass,Oceanus Brass,US,2024,Product Design,Design,394240,1854,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/oceanusbrass/bulkhead,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1278907373,NOMATIC Outset Apparel Collection,NOMATIC,US,2023,Apparel,Fashion,394160,1267,USD,successful,connected/CRA-triage,https://www.kickstarter.com/projects/collapsibles/nomatic-outset-apparel-collection,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,523618630,Flow Satchel: Your Day-to-Day Companion | Smart Organization,ALPAKA,US,2024,Product Design,Design,393846,5330,USD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/alpaka/flow-satchel,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1888769198,SMART BELT,HARMATTAN DESIGN,US,2023,Product Design,Design,391935,3439,USD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/smartbelt/smart-belt-0?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1933593651,QuickFreezer - Instant Frozen Drink & Treat Maker,ICEMAGE,HK,2025,Hardware,Technology,390559,1417,HKD,successful,electrical/electronic,https://www.kickstarter.com/projects/quickfreezer/quickfreezer-instant-frozen-drink-and-treat-maker,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,647670711,John Company & Molly House Reprint,Cole Wehrle,US,2025,Tabletop Games,Games,390432,5420,USD,successful,possible toy,https://www.kickstarter.com/projects/colewehrle/john-company-and-molly-house-reprint,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,989255045,The 1st PD3.2 240W Smart Charger: Built to Never Be Obsolete,AOHi,US,2026,Gadgets,Technology,389791,2366,USD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/aohi/the-1st-pd32-240w-smart-charger-built-to-never-be-obsolete,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
